rno,level,lose,name,point,profileIconId,tier,win,summonerName
1926,121,447,NULL,134,4558,MASTER,512,오비도비
1927,130,478,NULL,134,4618,MASTER,492,유현초오승범
1928,94,369,NULL,134,11,MASTER,445,zuihoujihui
1929,248,288,NULL,134,4760,MASTER,314,MouthGuarder
1930,67,181,NULL,134,1637,MASTER,267,화려하게살거야
1931,474,1095,NULL,133,3785,MASTER,1102,마려운남자
1932,79,242,NULL,133,29,MASTER,322,99JGL
1933,197,173,NULL,133,4660,MASTER,187,훈수두지마제발
1934,420,1233,NULL,132,2075,MASTER,1239,qweasdqweasdq
1935,308,333,NULL,132,925,MASTER,395,미난김
1936,316,352,NULL,132,4815,MASTER,370,순한맛지몽이
1937,166,980,NULL,131,4072,MASTER,1038,canseeyou
1938,356,999,NULL,131,4105,MASTER,1013,Zdz1
1939,96,357,NULL,131,27,MASTER,477,이야대단해
1940,187,449,NULL,131,1113,MASTER,467,현드븐77
1941,146,213,NULL,131,4491,MASTER,228,아프리카TV리리스
1942,46,87,NULL,131,23,MASTER,151,ffossip
1943,135,89,NULL,131,4832,MASTER,122,중국인버러지
1944,89,92,NULL,131,1407,MASTER,121,유튜버남진
1945,297,801,NULL,130,4027,MASTER,798,버블돌이
1946,146,486,NULL,130,3867,MASTER,507,veryloveNINEONE
1947,221,260,NULL,130,4624,MASTER,312,치치클레룰루
1948,365,294,NULL,130,4833,MASTER,309,잉잉돈최
1949,166,234,NULL,130,775,MASTER,255,BloonsTD6
1950,120,153,NULL,130,3018,MASTER,173,XiaoFangqwq
1951,108,97,NULL,129,23,MASTER,124,맥도널드트럼프
1952,220,1003,NULL,128,586,MASTER,1007,CrazySound
1953,302,465,NULL,128,2074,MASTER,516,앙기모링
1954,506,243,NULL,128,4154,MASTER,240,다뿌싸삔다
1955,156,190,NULL,128,4568,MASTER,181,권죠야
1956,403,1034,NULL,127,1458,MASTER,1065,이희태
1957,70,247,NULL,127,4568,MASTER,329,meilezixin
1958,132,204,NULL,127,4819,MASTER,238,xxee
1959,171,40,NULL,127,4030,MASTER,53,Cuzz
1960,296,241,NULL,126,982,MASTER,264,시도하려고하지마
1961,180,197,NULL,126,2076,MASTER,251,아카루이
1962,146,648,NULL,125,3378,MASTER,658,Showtalkca
1963,304,595,NULL,125,4629,MASTER,614,wangy1yun
1964,463,585,NULL,125,3858,MASTER,596,일인분못힙니다
1965,140,194,NULL,125,4495,MASTER,230,탑원딜하는사람
1966,182,148,NULL,125,6,MASTER,175,똥닦개12
1967,204,496,NULL,124,1113,MASTER,552,쉔외길인생
1968,156,380,NULL,124,29,MASTER,462,초보자입니다욘
1969,251,338,NULL,124,682,MASTER,340,검은머리사나이
1970,64,217,NULL,124,4779,MASTER,319,khongcatdaumoi
1971,67,221,NULL,124,4026,MASTER,298,XXxiaoShiLiu
1972,74,212,NULL,124,0,MASTER,285,나의모험
1973,233,125,NULL,124,4833,MASTER,179,김다미너무좋아
1974,230,67,NULL,124,3839,MASTER,86,뎡서
1975,389,919,NULL,123,4804,MASTER,941,쪼꼬맹이린
1976,118,669,NULL,123,4777,MASTER,713,yizhisi
1977,99,500,NULL,123,4568,MASTER,563,SuhwanJung
1978,182,529,NULL,123,4763,MASTER,560,KTUP
1979,82,370,NULL,123,4785,MASTER,435,앵라
1980,72,236,NULL,123,1637,MASTER,310,남극새
1981,74,188,NULL,123,9,MASTER,252,Svvord
1982,51,96,NULL,123,4532,MASTER,176,WantJapanteam
1983,223,516,NULL,122,4568,MASTER,605,사각햄1
1984,64,210,NULL,122,4815,MASTER,281,우린남이니까남탓을할수도있다
1985,65,172,NULL,122,4764,MASTER,229,SBChloe
1986,323,185,NULL,122,4284,MASTER,218,강아지똥
1987,235,182,NULL,122,4832,MASTER,199,Motivel0l
1988,73,96,NULL,122,4653,MASTER,174,RuneMeari
1989,113,564,NULL,121,1385,MASTER,589,Luckyrabbit
1990,134,467,NULL,121,4781,MASTER,501,yequfangyuta
1991,386,409,NULL,121,4803,MASTER,427,MelodyFlag
1992,283,93,NULL,121,4815,MASTER,127,경비회사
1993,521,588,NULL,120,4832,MASTER,614,지댕Ol
1994,146,175,NULL,120,4653,MASTER,236,나는니달리가밉다
1995,320,742,NULL,119,4832,MASTER,781,Tsukasaz
1996,117,659,NULL,119,7,MASTER,674,MCXGemini
1997,100,453,NULL,119,3839,MASTER,500,zhunbeiqifei
1998,265,471,NULL,119,4779,MASTER,473,머쉬머쉬베놈베놈
1999,115,409,NULL,119,4568,MASTER,443,T1Mowgli
2000,191,233,NULL,119,4589,MASTER,285,니제사밥꼭꼭묵으
